2009.0,-18.590476190476192,1.22,,,,,,,,,,
2008.0,-16.324375,1.29,,,,,,,,,,
2007.0,-16.232407407407408,1.46,,,,,,,,,,
2006.0,-17.01120989304813,1.19,,,,,,,,,,
2005.0,-18.66475,1.09,,,,,,,,,,
2004.0,-15.684423076923078,1.29,,,,,,,,,,
2003.0,-17.118823529411763,1.22,,,,,,,,,,
2002.0,-18.09138888888889,1.2286,39152.72727272727,0.06909090909090909,10.53,84.47909090909091,46.66227272727272,2.095909090909091,59.66363636363637,6.870909090909091,0.8145454545454546,9.450909090909091
2001.0,-16.65537037037037,1.6814,63897.037037037044,0.12481481481481482,15.443333333333335,38.45148148148149,53.68259259259259,2.6640740740740743,58.79222222222223,6.995925925925927,1.077037037037037,4.41925925925926
2000.0,-17.03992857142857,1.0571,64992.85714285714,0.0,40.42714285714286,48.14,47.02,36.92,43.12642857142857,29.54214285714286,11.78,18.123571428571427
1999.0,-20.2535,0.4664,46363.333333333336,0.19,14.56,11.996666666666668,41.58833333333333,0.0,51.31333333333333,3.5883333333333334,0.4633333333333333,2.3066666666666666
1998.0,-17.8063125,1.181,48068.75,0.35125,13.491875,10.649375,48.654375,12.059375,45.110625,2.7425,0.290625,2.16
1997.0,-16.5724,1.1911,82896.0,0.17333333333333334,16.718666666666667,8.959333333333335,66.44133333333333,73.752,40.224666666666664,9.982,1.2253333333333332,3.1213333333333333
1996.0,-15.090695652173913,2.03,63801.739130434784,0.49434782608695654,28.466521739130435,10.98,55.21130434782609,32.89826086956521,32.83391304347826,11.014782608695652,0.39,2.5269565217391308
1995.0,-15.462625,1.4412,89676.25,0.47875,23.455625,10.841875,1137.403125,5200.09625,24.9375,26.624375,1.518125,4.28625
1994.0,-16.02885714285714,0.6454,87431.42857142858,0.0,26.624285714285715,11.32,896.8042857142857,3405.9628571428575,20.34714285714286,22.04714285714286,0.75,1.7742857142857142
1993.0,-16.233666666666668,0.8745,51904.444444444445,0.27888888888888885,36.50888888888889,15.967777777777778,137.19111111111113,356.91333333333336,26.322222222222223,16.145555555555557,1.4933333333333332,4.786666666666666
1992.0,-16.55322222222222,0.9227,62362.22222222223,0.5988888888888889,23.15,12.304444444444446,158.11444444444444,397.36777777777775,28.855555555555554,12.676666666666668,0.7022222222222223,1.3333333333333333
1991.0,-16.753444444444444,0.8908,68802.22222222223,0.5977777777777777,26.037777777777777,16.913333333333334,129.35222222222222,323.20222222222225,24.524444444444445,12.555555555555555,0.4066666666666667,2.068888888888889
1990.0,-16.666307692307694,1.0287,62640.0,0.7923076923076924,40.112307692307695,61.847692307692306,249.5423076923077,699.8907692307693,33.682307692307695,22.71769230769231,1.7784615384615385,6.761538461538462
1989.0,-16.775,0.6141,47357.14285714287,0.12142857142857143,50.63428571428572,52.972857142857144,474.6671428571429,1430.2014285714286,22.44857142857143,26.764285714285712,1.29,3.1214285714285714
1988.0,-16.45061111111111,1.4607,35681.11111111112,0.14,46.82055555555556,31.12,234.7527777777778,649.3383333333334,19.96611111111111,24.02722222222222,0.9733333333333333,3.201111111111111
1987.0,-16.86342857142857,0.6269,37762.857142857145,0.1685714285714286,15.765714285714285,4.3585714285714285,36.722857142857144,60.964285714285715,18.82,4.515714285714286,0.13428571428571429,0.0
1986.0,-17.40142857142857,0.5999,30768.57142857143,0.09428571428571429,13.125714285714285,3.6185714285714283,31.107142857142858,43.44571428571429,16.324285714285715,3.807142857142857,0.12285714285714287,0.26142857142857145
1985.0,-17.0145,1.8696,32153.0,0.0,19.3745,7.509,247.9115,744.6055,25.605,9.031,0.559,1.2715
1984.0,-17.296277777777778,1.6504,18553.333333333332,0.027777777777777776,16.299444444444443,4.766666666666667,187.84444444444446,567.6655555555556,22.24777777777778,7.999444444444445,0.5311111111111111,1.2044444444444444
1983.0,-19.100529411764708,1.6845,27289.411764705885,0.10941176470588235,10.844705882352942,0.8341176470588235,26.602941176470587,41.849411764705884,13.434705882352942,2.4976470588235293,0.048235294117647064,0.1576470588235294
